user_id,image_name,image_path,face_feat_0,face_feat_1,face_feat_2,face_feat_3,face_feat_4,face_feat_5,face_feat_6,face_feat_7,face_feat_8,face_feat_9,face_feat_10,face_feat_11,face_feat_12,face_feat_13,face_feat_14,face_feat_15,face_feat_16,face_feat_17,face_feat_18,face_feat_19,face_feat_20,face_feat_21,face_feat_22,face_feat_23,face_feat_24,face_feat_25,face_feat_26,face_feat_27,face_feat_28,face_feat_29,face_feat_30,face_feat_31,face_feat_32,face_feat_33,face_feat_34,face_feat_35,face_feat_36,face_feat_37,face_feat_38,face_feat_39,face_feat_40,face_feat_41,face_feat_42,face_feat_43,face_feat_44,face_feat_45,face_feat_46,face_feat_47,face_feat_48,face_feat_49,face_feat_50,face_feat_51,face_feat_52,face_feat_53,face_feat_54,face_feat_55,face_feat_56,face_feat_57,face_feat_58,face_feat_59,face_feat_60,face_feat_61,face_feat_62,face_feat_63,face_feat_64,face_feat_65,face_feat_66,face_feat_67,face_feat_68,face_feat_69,face_feat_70,face_feat_71,face_feat_72,face_feat_73,face_feat_74,face_feat_75,face_feat_76,face_feat_77,face_feat_78,face_feat_79,face_feat_80,face_feat_81,face_feat_82,face_feat_83,face_feat_84,face_feat_85,face_feat_86,face_feat_87,face_feat_88,face_feat_89,face_feat_90,face_feat_91,face_feat_92,face_feat_93,face_feat_94,face_feat_95,face_feat_96,face_feat_97,face_feat_98,face_feat_99,face_feat_100,face_feat_101,face_feat_102,face_feat_103,face_feat_104,face_feat_105,face_feat_106,face_feat_107,face_feat_108,face_feat_109,face_feat_110,face_feat_111,face_feat_112,face_feat_113,face_feat_114,face_feat_115,face_feat_116,face_feat_117,face_feat_118,face_feat_119,face_feat_120,face_feat_121,face_feat_122,face_feat_123,face_feat_124,face_feat_125,face_feat_126,face_feat_127
000,000_0.bmp,/home/ailab/Work/noise_red/biometric /biometric_blockchain_auth/data/face_images/48229375_CASIA-FaceV5/000/000_0.bmp,-0.0698038637638092,0.1250033676624298,0.009956646710634232,-0.02671026438474655,-0.07226423919200897,-0.03309975564479828,-0.039945557713508606,-0.14369432628154755,0.09939482063055038,-0.08350031077861786,0.2743343114852905,-0.05693948641419411,-0.1793280690908432,-0.16236752271652222,-0.05975884199142456,0.20037171244621277,-0.20566010475158691,-0.1532990038394928,-0.07805652171373367,0.014182917773723602,0.0859518051147461,0.02298678457736969,0.06386840343475342,-0.01486203819513321,-0.05479779839515686,-0.35295599699020386,-0.09149587154388428,-0.089653380215168,0.0696481466293335,-0.031852588057518005,-0.02412842959165573,0.007519319653511047,-0.21579565107822418,-0.059072066098451614,0.046443626284599304,0.024459339678287506,-0.0661667063832283,-0.06041128188371658,0.19398243725299835,-0.0007704794406890869,-0.19903415441513062,0.014866277575492859,0.08636397868394852,0.22336025536060333,0.22365903854370117,0.04961191862821579,0.07016621530056,-0.1766299605369568,0.11684208363294601,-0.08535803854465485,-0.0012935325503349304,0.15356625616550446,0.14943751692771912,0.06370583176612854,0.03635348379611969,-0.10494321584701538,-0.004351779818534851,0.10461944341659546,-0.07480159401893616,-0.006119396537542343,0.10169677436351776,0.003993183374404907,-0.01853608712553978,-0.1467975378036499,0.24380525946617126,-0.05040065199136734,-0.1400248408317566,-0.15817248821258545,0.1346956491470337,-0.12054252624511719,-0.0867510586977005,0.05823550373315811,-0.1630251556634903,-0.16897061467170715,-0.2970501482486725,-0.020453333854675293,0.3641809821128845,0.0671360045671463,-0.13887366652488708,0.052807606756687164,-0.03521238639950752,-0.01787586882710457,0.05431179702281952,0.16435743868350983,-0.0480622723698616,0.04712379723787308,-0.07050846517086029,-0.0347588025033474,0.22306014597415924,-0.09858133643865585,-0.0069188326597213745,0.17644423246383667,-0.05497799441218376,0.0642445981502533,-0.0057600438594818115,-0.04089768975973129,-0.0530489981174469,0.061916276812553406,-0.0829634964466095,0.013721078634262085,-0.07009449601173401,-0.092402383685112,-0.009595893323421478,0.06799524277448654,-0.08130110800266266,0.07142786681652069,-0.016177479177713394,0.09473244845867157,-0.016068100929260254,-0.00994739681482315,-0.10691340267658234,-0.07793015241622925,0.09739476442337036,-0.20793363451957703,0.20535686612129211,0.16638566553592682,0.050834521651268005,0.0861164927482605,0.15338373184204102,0.15375378727912903,-0.044430188834667206,0.041144855320453644,-0.21164874732494354,-0.028875455260276794,0.08082133531570435,-0.03619685024023056,0.09155324101448059,-0.01311575248837471
000,000_1.bmp,/home/ailab/Work/noise_red/biometric /biometric_blockchain_auth/data/face_images/48229375_CASIA-FaceV5/000/000_1.bmp,-0.06994633376598358,0.09789496660232544,0.015515860170125961,-0.010267704725265503,-0.07535725086927414,-0.060065388679504395,-0.061209723353385925,-0.13669349253177643,0.12180057168006897,-0.07991768419742584,0.24963361024856567,-0.027782417833805084,-0.18011482059955597,-0.11840493977069855,-0.03043203055858612,0.18249675631523132,-0.23758164048194885,-0.15093982219696045,-0.03848947957158089,0.011377602815628052,0.08191898465156555,0.020034655928611755,0.07756991684436798,-0.006529182195663452,-0.07366269826889038,-0.3639349043369293,-0.10607431083917618,-0.09981945902109146,0.08587126433849335,-0.005183696746826172,-0.010359995067119598,0.015340536832809448,-0.185200497508049,-0.0699535608291626,0.05333136394619942,0.04240261763334274,-0.0745343267917633,-0.05533112585544586,0.22142547369003296,0.006117759272456169,-0.18247011303901672,-0.008803114295005798,0.07518070936203003,0.2215186059474945,0.2272091805934906,0.04215472191572189,0.0807887613773346,-0.17799793183803558,0.10084585100412369,-0.11333224177360535,0.003786291927099228,0.1580856889486313,0.15431395173072815,0.07095488905906677,0.04328569769859314,-0.10571877658367157,0.003902427852153778,0.09007928520441055,-0.11022578924894333,0.02942885085940361,0.12046480178833008,-0.01515619084239006,0.00840415433049202,-0.11447004973888397,0.24915143847465515,-0.04685628414154053,-0.12326788157224655,-0.14098802208900452,0.15081265568733215,-0.1244015246629715,-0.0828314796090126,0.053877994418144226,-0.143893763422966,-0.1874009370803833,-0.2732834815979004,-0.03223508223891258,0.3854014575481415,0.07189065963029861,-0.1335110068321228,0.06259436905384064,-0.05271678790450096,-0.055574387311935425,0.060747843235731125,0.14790508151054382,-0.030988141894340515,0.007672592997550964,-0.08900932222604752,-0.030296042561531067,0.20949243009090424,-0.10315075516700745,0.014801643788814545,0.174478679895401,-0.03107105940580368,0.08605368435382843,0.030709654092788696,-0.01491691917181015,-0.08059758692979813,0.07352448999881744,-0.10187071561813354,0.0002577677369117737,-0.07994197309017181,-0.09029243886470795,0.0280185304582119,0.0548182912170887,-0.04617440328001976,0.07513612508773804,-0.0044214725494384766,0.06456971168518066,0.002749800682067871,0.02006746083498001,-0.12869709730148315,-0.13225510716438293,0.11837401986122131,-0.20127363502979279,0.18427255749702454,0.15681061148643494,0.026754040271043777,0.11609482765197754,0.12102831900119781,0.19286823272705078,-0.05916798859834671,0.04160362482070923,-0.19254165887832642,0.0011706948280334473,0.037212073802948,-0.011039279401302338,0.06969542801380157,0.007010359317064285
000,000_2.bmp,/home/ailab/Work/noise_red/biometric /biometric_blockchain_auth/data/face_images/48229375_CASIA-FaceV5/000/000_2.bmp,-0.06062385439872742,0.1327362209558487,0.003651592880487442,-0.008544959127902985,-0.05506112799048424,-0.05176365375518799,-0.03365630283951759,-0.17123667895793915,0.09564972668886185,-0.05528825521469116,0.29034245014190674,-0.051630161702632904,-0.18672508001327515,-0.16608670353889465,-0.057416677474975586,0.20101483166217804,-0.2059871256351471,-0.16387617588043213,-0.06985224783420563,-0.011949814856052399,0.06609099358320236,0.005901843309402466,0.0645233765244484,-0.00146426260471344,-0.04229770600795746,-0.33090895414352417,-0.08658134937286377,-0.08343201875686646,0.07363444566726685,-0.007255859673023224,-0.0068704113364219666,0.011888699606060982,-0.2119864970445633,-0.06405224651098251,0.06484279036521912,0.052738551050424576,-0.044795386493206024,-0.0769970566034317,0.22583600878715515,-0.0006245896220207214,-0.1599384844303131,0.03317999094724655,0.06138809025287628,0.22760386765003204,0.21623560786247253,0.029110006988048553,0.09130935370922089,-0.18294605612754822,0.11388573795557022,-0.08480186760425568,-0.004412464797496796,0.1725509762763977,0.1342979371547699,0.054845117032527924,0.0010820552706718445,-0.10073098540306091,-0.0015678759664297104,0.0906834751367569,-0.08706770092248917,-0.007723160088062286,0.10695129632949829,-0.013730332255363464,-0.032173678278923035,-0.13302849233150482,0.24687469005584717,-0.03621970862150192,-0.13032832741737366,-0.1946471929550171,0.13483090698719025,-0.14068663120269775,-0.10758106410503387,0.06065022945404053,-0.16248714923858643,-0.14453580975532532,-0.30764663219451904,-0.0047843605279922485,0.38065916299819946,0.050190359354019165,-0.15027880668640137,0.07443416863679886,-0.06347571313381195,-0.019394520670175552,0.05088712275028229,0.16423006355762482,-0.026540249586105347,0.04086987301707268,-0.10394683480262756,-0.052344389259815216,0.23585325479507446,-0.09359893202781677,-0.02886083722114563,0.19950909912586212,-0.04609595611691475,0.07566221058368683,0.012089677155017853,-0.024560891091823578,-0.03731543570756912,0.05790793150663376,-0.05848654359579086,-0.005087502300739288,-0.03887122869491577,-0.07763414084911346,0.011399924755096436,0.07100944221019745,-0.09181365370750427,0.05939718335866928,-0.047890227288007736,0.11623333394527435,0.013281702995300293,-0.007727593183517456,-0.09894847124814987,-0.10317471623420715,0.11844903230667114,-0.2255711853504181,0.1931239813566208,0.16547833383083344,0.03807510435581207,0.07089667022228241,0.14730335772037506,0.17196115851402283,-0.0406147763133049,0.047114692628383636,-0.2027665227651596,-0.02917492389678955,0.035555511713027954,-0.008672475814819336,0.07473264634609222,0.008891165256500244
000,000_3.bmp,/home/ailab/Work/noise_red/biometric /biometric_blockchain_auth/data/face_images/48229375_CASIA-FaceV5/000/000_3.bmp,-0.05821681022644043,0.1006973385810852,0.056843820959329605,0.0280107781291008,-0.04722397029399872,-0.08372831344604492,-0.07122263312339783,-0.15249043703079224,0.07349659502506256,-0.03994850069284439,0.2575324773788452,-0.0751224160194397,-0.1781657636165619,-0.10866696387529373,-0.026885420083999634,0.17536571621894836,-0.16420060396194458,-0.11560734361410141,-0.056103918701410294,0.012352019548416138,0.03621727228164673,-0.03899044543504715,0.050549183040857315,-0.017333053052425385,-0.044426754117012024,-0.38820981979370117,-0.10977521538734436,-0.10281623154878616,0.08207793533802032,0.006521113216876984,-0.03388569504022598,0.0015095360577106476,-0.1749706119298935,-0.08818132430315018,0.05427887290716171,0.03414613753557205,-0.040745802223682404,-0.04146876186132431,0.21823665499687195,-0.027651973068714142,-0.1874324381351471,0.00017610937356948853,0.07177462428808212,0.182569220662117,0.21589133143424988,0.07238471508026123,0.0813622772693634,-0.1427677571773529,0.11621785163879395,-0.0900733470916748,-0.02936418727040291,0.1659652292728424,0.12184737622737885,0.08702140301465988,-0.011879891157150269,-0.05002442002296448,0.0403766892850399,0.11781981587409973,-0.14485716819763184,0.019355114549398422,0.1226978749036789,-0.04495576024055481,-0.03566543012857437,-0.06502804160118103,0.2284691482782364,0.013802789151668549,-0.0867442712187767,-0.1675768792629242,0.1532498151063919,-0.16045063734054565,-0.0890503078699112,0.011039450764656067,-0.15064400434494019,-0.14844855666160583,-0.2932056784629822,-0.03763692080974579,0.3734811544418335,0.08689121156930923,-0.14812946319580078,0.0573565736413002,-0.07370243966579437,-0.028811780735850334,0.07645805180072784,0.09692216664552689,-0.03546799346804619,-0.0003170184791088104,-0.08530804514884949,-0.07487110793590546,0.22873708605766296,-0.06608430296182632,0.035231783986091614,0.1544256955385208,-0.04885296896100044,0.10572473704814911,0.014522969722747803,-0.005386903882026672,-0.08771329373121262,0.033548109233379364,-0.09125581383705139,-0.0555829256772995,-0.01916472613811493,-0.052855536341667175,0.06707966327667236,0.08956557512283325,-0.13242168724536896,0.11472354829311371,-0.031837347894907,0.11347511410713196,0.07325440645217896,0.05781741440296173,-0.04443424940109253,-0.11964347213506699,0.13362839818000793,-0.14117303490638733,0.19203945994377136,0.1768627166748047,0.023444529622793198,0.04630915820598602,0.12229841202497482,0.1510487049818039,-0.0719103068113327,0.04375794529914856,-0.22282756865024567,-0.034059926867485046,0.009839102625846863,-0.017732486128807068,0.05839618295431137,0.003493610769510269
000,000_4.bmp,/home/ailab/Work/noise_red/biometric /biometric_blockchain_auth/data/face_images/48229375_CASIA-FaceV5/000/000_4.bmp,-0.07608070969581604,0.08239026367664337,-0.003987818956375122,-0.029645651578903198,-0.08060822635889053,-0.04976528882980347,-0.060143835842609406,-0.11466307938098907,0.10611133277416229,-0.08915363252162933,0.29005157947540283,-0.07288674265146255,-0.18637165427207947,-0.11118324100971222,-0.03809714317321777,0.19062402844429016,-0.23042553663253784,-0.14197446405887604,-0.06068689003586769,0.03298868238925934,0.09359240531921387,-0.0015430040657520294,0.047036346048116684,0.009957298636436462,-0.07357058674097061,-0.35368573665618896,-0.10521058738231659,-0.08178027719259262,0.07442045211791992,-0.04302568733692169,-0.040973737835884094,-0.013792797923088074,-0.22353222966194153,-0.06732651591300964,0.039875827729701996,0.031839702278375626,-0.04308915138244629,-0.06869464367628098,0.19960619509220123,0.024084996432065964,-0.2107434868812561,0.032423682510852814,0.05603296682238579,0.2199658900499344,0.20260602235794067,0.10528670251369476,0.051477059721946716,-0.1606537401676178,0.10694625228643417,-0.10056504607200623,0.015372894704341888,0.14250808954238892,0.1458263099193573,0.05584752932190895,-0.010537013411521912,-0.11479389667510986,-0.016137512400746346,0.11446641385555267,-0.11706148087978363,0.0010468699038028717,0.09624793380498886,-0.0029973946511745453,0.011137004941701889,-0.14133411645889282,0.26894354820251465,-0.02342274785041809,-0.1483193337917328,-0.14577637612819672,0.14008879661560059,-0.11386843770742416,-0.08635091036558151,0.06329365074634552,-0.14700409770011902,-0.17884346842765808,-0.29220885038375854,-0.008541535586118698,0.35963183641433716,0.034263722598552704,-0.13104383647441864,0.03163628280162811,-0.047802671790122986,-0.03819768875837326,0.04071761667728424,0.14399412274360657,-0.021639876067638397,0.030279014259576797,-0.07549484074115753,-0.04219844564795494,0.25332891941070557,-0.10010506212711334,0.0066676512360572815,0.18254715204238892,-0.053769975900650024,0.055185116827487946,-0.0024814680218696594,0.005183778703212738,-0.0579361617565155,0.05600415915250778,-0.06638090312480927,0.01072026789188385,-0.0527644157409668,-0.08432473987340927,-0.01608581468462944,0.06445964425802231,-0.10656028240919113,0.0686577707529068,-0.015263967216014862,0.05399344861507416,-0.011694878339767456,0.004223071038722992,-0.1160726472735405,-0.10346835851669312,0.10122779756784439,-0.2481692135334015,0.21270659565925598,0.1883196234703064,0.07304932177066803,0.09523012489080429,0.11578117311000824,0.13931110501289368,-0.04544900357723236,0.038974784314632416,-0.22067996859550476,-0.04748450219631195,0.07596476376056671,-0.00993393361568451,0.09884922206401825,0.0037510767579078674
001,001_0.bmp,/home/ailab/Work/noise_red/biometric /biometric_blockchain_auth/data/face_images/48229375_CASIA-FaceV5/001/001_0.bmp,-0.13352926075458527,0.11135023832321167,0.0032886862754821777,-0.06512511521577835,-0.04734182357788086,-0.0862828940153122,-0.08788003027439117,-0.21202778816223145,0.11702889204025269,-0.03644629567861557,0.21079659461975098,-0.03261447697877884,-0.12972158193588257,-0.17244885861873627,-0.0321202278137207,0.166826069355011,-0.15516267716884613,-0.19151392579078674,-0.030819550156593323,-0.026503287255764008,0.09851700067520142,-0.01685948297381401,0.031115204095840454,0.07677095383405685,-0.11945877969264984,-0.3279317021369934,-0.10547712445259094,-0.09579643607139587,0.04489957541227341,-0.0011214390397071838,-0.018238261342048645,0.004883188754320145,-0.2633337080478668,-0.09217175841331482,0.0731503963470459,0.1272270530462265,-0.015216343104839325,-0.10910119116306305,0.1884641796350479,-0.000687677413225174,-0.1722841113805771,0.002780340611934662,0.08501830697059631,0.25257638096809387,0.19084906578063965,0.0064220130443573,0.0956997275352478,-0.10570064187049866,0.14265641570091248,-0.051495399326086044,0.032719776034355164,0.1324346363544464,0.10530912131071091,0.03868311271071434,0.03898753225803375,-0.1343030482530594,0.03257651999592781,0.11563229560852051,-0.1835240125656128,0.025533588603138924,0.09906254708766937,-0.039974015206098557,-0.10698235034942627,-0.15090706944465637,0.21865031123161316,0.08738197386264801,-0.10232062637805939,-0.23772646486759186,0.17050477862358093,-0.11396819353103638,-0.07936467230319977,0.05091401934623718,-0.18943624198436737,-0.15667511522769928,-0.28975963592529297,0.009241800755262375,0.351984441280365,0.11716216802597046,-0.2074977159500122,0.0652664452791214,0.00027564913034439087,0.011394726112484932,0.07794162631034851,0.12862592935562134,0.01507580280303955,0.1156555712223053,-0.08805671334266663,-0.008737277239561081,0.211183100938797,0.0030677393078804016,-0.05346519500017166,0.16951842606067657,-0.04600708186626434,0.01640467345714569,0.029292628169059753,-0.013784952461719513,-0.10333020240068436,0.054930463433265686,-0.15132169425487518,-0.04939728602766991,0.015703827142715454,0.007070794701576233,0.028646457940340042,0.10219369828701019,-0.08101960271596909,0.10443592816591263,-0.006151452660560608,0.06865324079990387,-0.07824189215898514,-0.010172925889492035,-0.13142146170139313,-0.05794331431388855,0.09711359441280365,-0.17644420266151428,0.22322578728199005,0.13112804293632507,0.07310586422681808,0.08976192772388458,0.124738909304142,0.09274139255285263,0.004293374717235565,0.03753241151571274,-0.19794633984565735,-0.053854912519454956,0.061601802706718445,-0.03148283809423447,0.14310725033283234,0.0115981325507164
001,001_1.bmp,/home/ailab/Work/noise_red/biometric /biometric_blockchain_auth/data/face_images/48229375_CASIA-FaceV5/001/001_1.bmp,-0.14308275282382965,0.061001114547252655,0.030720651149749756,-0.04152114689350128,-0.0862615630030632,-0.08686406910419464,-0.0900542289018631,-0.21425773203372955,0.10792204737663269,-0.09909687936306,0.223567932844162,-0.04726707190275192,-0.15833836793899536,-0.16905629634857178,-0.009380549192428589,0.17535430192947388,-0.15687325596809387,-0.19430424273014069,-0.0395643450319767,-0.04108130931854248,0.06745605170726776,-0.08761188387870789,-0.005566850304603577,0.032046761363744736,-0.12058329582214355,-0.3220899701118469,-0.09594544768333435,-0.0923037976026535,0.02160736173391342,-0.007614143192768097,-0.004191048443317413,-0.010984446853399277,-0.23885774612426758,-0.07852295786142349,0.041512273252010345,0.0645163282752037,0.041836902499198914,-0.09458981454372406,0.21271802484989166,-0.04791312664747238,-0.19678112864494324,-0.0022483617067337036,0.05556882172822952,0.20687375962734222,0.13459521532058716,-0.0043541789054870605,0.08954577893018723,-0.1416783183813095,0.18339180946350098,-0.09209288656711578,0.04633794724941254,0.11583543568849564,0.09327574074268341,-0.0022854208946228027,0.022632397711277008,-0.10771238803863525,0.02937084436416626,0.12030932307243347,-0.20653201639652252,0.056638818234205246,0.126830592751503,-0.05801565200090408,-0.14255505800247192,-0.16529503464698792,0.20968137681484222,0.125300332903862,-0.08881140500307083,-0.2516593337059021,0.15415959060192108,-0.1353212147951126,-0.08046860992908478,0.027851983904838562,-0.15950249135494232,-0.1659759283065796,-0.35593241453170776,-0.00868302583694458,0.33861637115478516,0.1344689428806305,-0.23442786931991577,0.046642862260341644,-0.02250572293996811,0.02209095098078251,0.1164916381239891,0.12365979701280594,0.004911486059427261,0.1179141029715538,-0.06261041760444641,-0.01860804483294487,0.22786876559257507,-0.005280584096908569,-0.04722679406404495,0.19882577657699585,-0.014818660914897919,0.009558826684951782,0.02059110999107361,-0.01689392328262329,-0.07318359613418579,-0.012944165617227554,-0.13941971957683563,-0.0422259084880352,0.05154550075531006,0.01043461263179779,0.05982421338558197,0.08732371032238007,-0.12696576118469238,0.0940515473484993,-0.04175575077533722,0.06760001927614212,-0.044669002294540405,-0.009337976574897766,-0.11110970377922058,-0.0751282274723053,0.10727028548717499,-0.17422139644622803,0.18470393121242523,0.14218176901340485,0.09022213518619537,0.08870867639780045,0.11963407695293427,0.07655569911003113,-0.024062588810920715,0.035991281270980835,-0.17765086889266968,-0.04358026385307312,0.05883954465389252,-0.022368445992469788,0.14093434810638428,0.025355041027069092
001,001_2.bmp,/home/ailab/Work/noise_red/biometric /biometric_blockchain_auth/data/face_images/48229375_CASIA-FaceV5/001/001_2.bmp,-0.11687484383583069,0.09863302111625671,-0.001637917011976242,-0.05872444063425064,-0.07368005067110062,-0.06824839115142822,-0.100190170109272,-0.20509691536426544,0.12636809051036835,-0.04275842756032944,0.21677978336811066,-0.012136489152908325,-0.13116353750228882,-0.16325414180755615,-0.04549612104892731,0.17453718185424805,-0.15487420558929443,-0.1902877688407898,-0.011369559913873672,-0.029938384890556335,0.08610091358423233,-0.013436559587717056,0.034028805792331696,0.07597648352384567,-0.11826881021261215,-0.3022316098213196,-0.08467677235603333,-0.09698482602834702,0.040192101150751114,-0.0012096911668777466,-0.026827625930309296,0.017597101628780365,-0.254061222076416,-0.09191864728927612,0.0816539078950882,0.12421134859323502,-0.01905727945268154,-0.10158703476190567,0.20432373881340027,0.002278648316860199,-0.1663624793291092,-0.013777263462543488,0.08617360144853592,0.24857071042060852,0.18072184920310974,0.000954747200012207,0.0886295884847641,-0.09484903514385223,0.14066210389137268,-0.06925592571496964,0.04177238419651985,0.12503112852573395,0.11784453690052032,0.039550259709358215,0.02844778448343277,-0.1529971957206726,0.037959977984428406,0.11623453348875046,-0.1794154942035675,0.026334404945373535,0.10207098722457886,-0.055410079658031464,-0.10299182683229446,-0.14464782178401947,0.22834978997707367,0.09279417246580124,-0.09298041462898254,-0.23909598588943481,0.1636006087064743,-0.09782843291759491,-0.0943119153380394,0.05688915401697159,-0.1924816220998764,-0.14744172990322113,-0.3010833263397217,0.0007069259881973267,0.3553982675075531,0.12636427581310272,-0.19703742861747742,0.04989469796419144,0.01836399734020233,0.011933811008930206,0.06813880056142807,0.1232997328042984,0.01648910716176033,0.09838717430830002,-0.08660346269607544,-0.00369885191321373,0.191893070936203,0.002114035189151764,-0.06815442442893982,0.14849600195884705,-0.04180773347616196,0.025066979229450226,0.021777629852294922,-0.0022568851709365845,-0.09380167722702026,0.06231984496116638,-0.14771759510040283,-0.0421631895005703,0.008527696132659912,0.020498178899288177,0.04802146926522255,0.1123822033405304,-0.07978305220603943,0.09719936549663544,-0.02160603180527687,0.05821719020605087,-0.08232837170362473,-0.007078550755977631,-0.12455128878355026,-0.04464346170425415,0.09366863965988159,-0.17441102862358093,0.22897320985794067,0.12205993384122849,0.08218042552471161,0.09519682079553604,0.11381389200687408,0.0839569941163063,-0.000257100909948349,0.030374623835086823,-0.19995145499706268,-0.06255500018596649,0.048077136278152466,-0.042676374316215515,0.15741705894470215,0.02592877671122551
001,001_3.bmp,/home/ailab/Work/noise_red/biometric /biometric_blockchain_auth/data/face_images/48229375_CASIA-FaceV5/001/001_3.bmp,-0.13476093113422394,0.08677000552415848,0.037079937756061554,-0.050617799162864685,-0.11207397282123566,-0.05767691135406494,-0.10212244093418121,-0.16772989928722382,0.17074750363826752,-0.09326396137475967,0.2058577835559845,0.005013555288314819,-0.1404827982187271,-0.11116010695695877,-0.019840717315673828,0.1605740487575531,-0.1457696259021759,-0.1986144781112671,-0.02863117679953575,-0.004133537411689758,0.11687373369932175,-0.03387700021266937,0.04590029641985893,0.03839147835969925,-0.10035941004753113,-0.3283899426460266,-0.0990452840924263,-0.07642623782157898,0.047935254871845245,-0.04559555649757385,-0.02248954027891159,0.01627233624458313,-0.22823579609394073,-0.0839797779917717,0.0125436931848526,0.11299517005681992,0.0030767209827899933,-0.09212776273488998,0.22378277778625488,-0.037644170224666595,-0.21452632546424866,-0.00860884040594101,0.03660869598388672,0.2363644242286682,0.17577192187309265,0.026092171669006348,0.08505111187696457,-0.09816329926252365,0.1362905204296112,-0.047191377729177475,0.05954017490148544,0.13449442386627197,0.10442226380109787,0.043405983597040176,0.02297784388065338,-0.12533451616764069,0.021807443350553513,0.1401333063840866,-0.16829538345336914,0.04344675689935684,0.11055859178304672,-0.07222311943769455,-0.05997118353843689,-0.16339226067066193,0.23794437944889069,0.08263572305440903,-0.07415765523910522,-0.24558505415916443,0.15712130069732666,-0.102130226790905,-0.1379973441362381,0.03354468569159508,-0.21985292434692383,-0.14106743037700653,-0.3256290555000305,-0.01900654286146164,0.3076350688934326,0.09571664780378342,-0.19622105360031128,0.0501459464430809,0.021272510290145874,-0.01432095468044281,0.0465826652944088,0.14363785088062286,0.008449748158454895,0.10842692852020264,-0.08700422942638397,-0.010844774544239044,0.23264136910438538,-0.008196726441383362,-0.06337763369083405,0.16283859312534332,-0.01798289269208908,0.0019075646996498108,0.009084269404411316,0.010161668062210083,-0.06617335230112076,0.05372661352157593,-0.1721334010362625,-0.03859025985002518,0.019788458943367004,0.002855222672224045,0.013199742883443832,0.1084635853767395,-0.10530121624469757,0.10142695158720016,-0.03533242642879486,0.07836683094501495,-0.08974108844995499,-0.0033379197120666504,-0.1497582048177719,-0.061662569642066956,0.12924271821975708,-0.15412355959415436,0.2256891429424286,0.16599614918231964,0.10934701561927795,0.09081929177045822,0.11657800525426865,0.10255520045757294,0.0007279366254806519,0.055413082242012024,-0.21415087580680847,-0.04776929318904877,0.07679581642150879,-0.005875572562217712,0.15472683310508728,0.08657333999872208
001,001_4.bmp,/home/ailab/Work/noise_red/biometric /biometric_blockchain_auth/data/face_images/48229375_CASIA-FaceV5/001/001_4.bmp,-0.08417077362537384,0.1323634684085846,0.018062390387058258,-0.0435120165348053,-0.03747887536883354,-0.07746921479701996,-0.06566032767295837,-0.19149307906627655,0.16447123885154724,-0.039154067635536194,0.22640357911586761,0.014093689620494843,-0.15869355201721191,-0.18068277835845947,-0.012136116623878479,0.14176377654075623,-0.2148980051279068,-0.19735664129257202,-0.0030089356005191803,-0.022337839007377625,0.096477210521698,-0.019602134823799133,0.03175739943981171,0.06072428822517395,-0.17532876133918762,-0.31460514664649963,-0.08994428813457489,-0.09983327984809875,0.06862977892160416,0.006613105535507202,-0.03397566080093384,-0.050865527242422104,-0.2297288030385971,-0.11077139526605606,0.042983271181583405,0.11061105877161026,-0.021083958446979523,-0.12834125757217407,0.1948477327823639,-0.029909513890743256,-0.20352286100387573,0.016458697617053986,0.07559491693973541,0.22930753231048584,0.16675691306591034,0.014915764331817627,0.09345944225788116,-0.1307457685470581,0.15419794619083405,-0.0890561193227768,0.04799927771091461,0.1333903819322586,0.06797327101230621,0.03804212808609009,0.038002923130989075,-0.14125370979309082,-0.005120236426591873,0.12648580968379974,-0.19767382740974426,0.021401673555374146,0.06769037246704102,-0.025424998253583908,-0.06575646996498108,-0.12415798753499985,0.17274083197116852,0.09094617515802383,-0.08978617191314697,-0.24734528362751007,0.13728509843349457,-0.1702800989151001,-0.14090709388256073,0.058963533490896225,-0.13044945895671844,-0.14398489892482758,-0.37241432070732117,-0.0005775317549705505,0.3409995436668396,0.09015234559774399,-0.1664614975452423,0.060483865439891815,0.01959260180592537,-0.015396200120449066,0.09018191695213318,0.1378723531961441,-0.009440980851650238,0.11579479277133942,-0.127787783741951,-0.007490066811442375,0.22641178965568542,-0.002824530005455017,-0.0583350770175457,0.1624925136566162,-0.027655795216560364,0.04717293381690979,0.04046402871608734,0.07220020890235901,-0.1316661685705185,0.08069468289613724,-0.1481603980064392,-0.02489020675420761,0.11144554615020752,0.03312867879867554,0.034413956105709076,0.13169251382350922,-0.09743185341358185,0.0852007269859314,-0.009940050542354584,0.026428215205669403,-0.02431945502758026,-0.015087969601154327,-0.13166122138500214,-0.0776141807436943,0.11217327415943146,-0.18779796361923218,0.2210325002670288,0.15346436202526093,0.056682735681533813,0.08646909892559052,0.12450483441352844,0.04179951548576355,-0.021292593330144882,0.02253912389278412,-0.20997264981269836,-0.0648132711648941,0.03072872757911682,-0.040393389761447906,0.1495225429534912,0.017171595245599747
